0.530398 , 0.251476
0.556344 , 0.319558
0.516587 , 0.316799
0.493617 , 0.404021
0.493581 , 0.474868
0.593225 , 0.324955
0.608559 , 0.442118
0.547282 , 0.423127
0.548795 , 0.542944
0.522707 , 0.537534
0.496745 , 0.72005
0.482942 , 0.910785
0.577838 , 0.54834
0.588609 , 0.725429
0.59468 , 0.886333
0.522787 , 0.232376
0.539572 , 0.240504
0 , 0
0.567096 , 0.240469
0.600832 , 0.921593
0.608488 , 0.910763
0.591604 , 0.902596
0.450761 , 0.940783
0.450748 , 0.927159
0.490552 , 0.929836
