0.548786 , 0.20512
0.547269 , 0.324903
0.507443 , 0.327705
0.490556 , 0.444766
0.482933 , 0.545636
0.591659 , 0.319566
0.610063 , 0.442038
0.620817 , 0.537448
0.548755 , 0.548387
0.521152 , 0.551054
0.50887 , 0.728279
0.498235 , 0.9053
0.580852 , 0.548346
0.602362 , 0.725447
0.619166 , 0.899869
0.544086 , 0.191413
0.55798 , 0.194126
0.531859 , 0.210475
0.570176 , 0.215966
0.622306 , 0.932588
0.633031 , 0.927073
0.614647 , 0.916222
0.482932 , 0.943458
0.478313 , 0.927263
0.50738 , 0.921612
