0.570294 , 0.19684
0.568704 , 0.292197
0.528837 , 0.273289
0.489044 , 0.360433
0.482861 , 0.450343
0.607036 , 0.305834
0.600852 , 0.412132
0.568711 , 0.335705
0.548786 , 0.515641
0.521267 , 0.5129
0.516593 , 0.687359
0.508885 , 0.86448
0.577833 , 0.515745
0.597814 , 0.692769
0.613107 , 0.880795
0.567126 , 0.183193
0.582399 , 0.183287
0.556426 , 0.186097
0.596252 , 0.196876
0.608538 , 0.924442
0.62077 , 0.92438
0.608489 , 0.899868
0.507413 , 0.889028
0.49826 , 0.88628
0.508981 , 0.883586
